05:00|The unlocked back door creaked open slowly to reveal Fiona Athey, with an apologetic look on her face, She was holding a stack of flyers under her left arm. “I hope I didn’t wake you up, now. I’ll come back another time, then. Sorry.” She turned to leave.<br/>“No, stay,” Marjan replied. “I’ve been up since <b>five</b>. Making a new batch of bread. Why don’t you come in for a cup of tea?”|Pomegranate Soup|Marsha Mehran
05:00|Soon after <b>5 a.m.</b> he noticed the sky at its edges beginning to turn an oyster grey. Gradually the dark crests of the wooded pine hills emerged, serrated like a saw’s teeth against the spreading light, while in the valleys the white mist seemed as solid as a glacier.|Munich|Robert Harris
05:00|It was in the township of Dunwich, in a large and hardly inhabited farmhouse set against a hillside 4 miles from the village and a mile and a half from any other dwelling, that Wilbur Whately was born at <b>5 a.m.</b> on Sunday, 2 February, 1913. The date was recalled because it was Candlemas, which people in Dunwich curiously observe under another name.|The Dunwich Horror|H.P. Lovecraft
05:00|Just after <b>five o'clock</b> on this chill September morning, the fishmonger's cart, containing Kirsten and Emilia and such possessions as they have been able to assemble in the time allowed to them, is driven out of the gates of Rosenborg?|Music and Silence|Rose Tremain
05:00|"The cold eye of the Duke was dazzled by the gleaming of a thousand jewels that sparkled on the table. His ears were filled with chiming as the clocks began to strike. ""One!"" said Hark. ""Two!"" cried Zorn of Zorna. ""Three!"" the Duke's voice almost whispered. ""Four!"" sighed Saralinda. ""<b>Five</b>!"" the Golux crowed, and pointed at the table. ""The task is done, the terms are met,"" he said."""|The 13 Clocks|James Thurber
05:00|The day came slow, till <b>five o'clock</b>. Then sprang before the hills. Like hindered rubies, or the light. A sudden musket spills|The Day Came Slow, Till Five O' Clock|Emily Dickinson
05:00|There are worse things than having behaved foolishly in public. There are worse things than these miniature betrayals, committed or endured or suspected; there are worse things than not being able to sleep for thinking about them. It is <b>5 a.m.</b> All the worse things come stalking in and stand icily about the bed looking worse and worse and worse.|Things|Fleur Adcock
05:00|"What causes young people to ""come out,"" but the noble ambition of matrimony? What sends them trooping to watering-places? What keeps them dancing till <b>five o'clock</b> in the morning through a whole mortal season?"|Vanity Fair|William Makepeace Thackeray
05:00|Any watcher trained in reading body language would have been prepared to bet that, after the click, someone was going to suggest that they might as well go somewhere and have a few drinks, and then someone else would fancy a meal, and then there was always room for a few more drinks, and then it would be <b>5 a.m.</b> and the city guards would be respectfully knocking on the University gates and asking if the Archchancellor would care to step down to the cells to identify some alleged wizards who were singing an obscene song in six-part harmony, and perhaps he would also care to bring some money to pay for all the damage.|Moving Pictures|Terry Pratchett
05:00|The rain was a solid curtain when he finally staggered out into the gray light of dawn. The gutters overflowed. Along the rooftops, repulsive gargoyles threw up expertly over passers-by although, since it was now <b>five a.m.</b>, the crowds had thinned out a bit.|Moving Pictures|Terry Pratchett
