14:00|One afternoon, I don’t recall how long back, we stopped on our way to activities and sat around the lobby on the big plastic sofas or outside in the <b>two-o’clock</b> sun while one of the black boys used the phone to call his bookmaker, and Billy’s mother took the opportunity to leave her work and come out from behind her desk and take her boy by the hand and lead him outside to sit near where I was on the grass.|One Flew Over the Cuckoo’s Nest|Ken Kesey
14:00|As Big Ben struck <b>two o’clock</b> the door opened and the top half of Cleverly’s body appeared. “Anything?”<br>“No, sir.”<br>“The line still working?”<br>“I believe so.”<br>“We’ll give it another five minutes and then the PM will have to go.”<br>The door closed.|Munich|Robert Harris
14:00|At <b>two o’clock</b> back at the Weatherbys’ Sally asked her if she and Amory had had a “time” in the den. Isabelle turned to her quietly. In her eyes was the light of the idealist, the inviolate dreamer of Joan-like dreams.|This Side of Paradise|F. Scott Fitzgerald
14:00|“How odd… I’m almost happy. And yet I suppose I’m actually in danger… Somehow - now - nothing seems to matter… not in daylight… I feel full of power - I feel that I can’t die…”<br>Blore was looking at his wrist-watch. He said:<br>“It’s <b>two o’clock</b>. What about lunch?” |And Then There Were None|Agatha Christie
14:00|She could have fired the jig, and he could have kept on picking up his packages at the old time, <b>two o'clock</b>. As it was, he had almost been arrested.|A Confederacy of Dunces|John Kennedy Toole
14:00|At approximately <b>1400 hours</b> a pair of enemy Skyhawks came flying in at deck level out of nowhere.|Black Swan Green|David Mitchell
14:00|At <b>two o'clock</b> Gatsby put on his bathing suit and left word with the butler that if any one phoned word was to be brought to him at the pool.|The Great Gatsby|F. Scott Fitzgerald
14:00|At <b>two</b>, the snowplows were in action in Lillestrom.|The Snowman|Jo Nesbo
14:00|"I caught the <b>two o'clock</b> bus. It was very hot. I ate at Céleste's restaurant as usual. They all felt very sorry for me and Céleste told me, ""There's no one like a mother."""|The Outsider|Albert Camus
14:00|The Home for Aged Persons is at Marengo, some fifty miles from Algiers. With the <b>two o'clock</b> bus I should get there well before nightfall. Then I can spend the night there, keeping the usual vigil beside the body, and be back here by tomorrow evening.|The Outsider|Albert Camus
14:00|When Salander woke up it was <b>2.00</b> on Saturday afternoon and a doctor was poking at her.|The Girl Who Kicked the Hornets' Nest|Stieg Larsson
